Issue ID,Subject,Project,Subtasks,Subtasks ID,Stage
6041,Настроить Redmine,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Gротестировать настройки задач в Redmine, Протестировать настройки задач в Redmine","6042, 6043",
6028,Создать список задач.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6022,ИТ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","ИТ ЛДК, ИТ Сегежа ЦБК, ИТ Сегежа СУ, ИТ ВФК","6018, 6019, 6020, 6021",
6021,ИТ ВФК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6020,ИТ Сегежа СУ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6019,ИТ Сегежа ЦБК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6018,ИТ ЛДК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6015,Реализация интерфейсов между  системами,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6013,Актуализация Реестра разработок в части ТОРО,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6012,"Список задач и действий, необходимых для закрытия этапа 3","SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6011,Закрытие этапа 3,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Список задач и действий, необходимых для закрытия этапа 3, Актуализация Реестра разработок в части ТОРО","6012, 6013",
6006,Согласовать План командировки с СУ и СЦБК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
